yt_id,start_seconds,end_seconds,positive_labels
QJ4Xv3j8_RU, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']"
QJXgPKpUkag, 50.000, 60.000,"['/m/012f08', '/m/03j1ly', '/m/03kmc9', '/m/07r04', '/m/07yv9', '/m/0k4j']"
QJaHfgTXTCU, 30.000, 40.000,['/m/04qvtq']
QK04eCdpasY, 340.000, 350.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j', '/m/0ltv']"
QK0AU069tYY, 22.000, 32.000,"['/m/03j1ly', '/m/03kmc9']"
QK5Nauz6WX4, 9.000, 19.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j']"
QKKAYXfzQqY, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']"
QM6980cWj7Q, 70.000, 80.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
QMCsvIPp8yQ, 12.000, 22.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j', '/t/dd00134']"
QMXciWZ6mtI, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/0k4j']"
QMmhpFylTyc, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
QNo9YhC7bIw, 30.000, 40.000,"['/m/012ndj', '/m/09x0r']"
QNo9bfq14FA, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
QNsOh27hB7w, 10.000, 20.000,"['/m/012ndj', '/m/03kmc9']"
QO0X90X-zIw, 0.000, 10.000,['/m/04qvtq']
QOvnaRfQUV4, 90.000, 100.000,"['/m/012ndj', '/m/09x0r']"
QPQGkeRVUAU, 30.000, 40.000,"['/m/03j1ly', '/m/07yv9', '/m/09x0r']"
QQ-ElYSSoLY, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
QQ8VXoRisuw, 350.000, 360.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
QQoRfvBrLqE, 30.000, 40.000,"['/m/012n7d', '/m/02mfyn', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
QRwj1-wmpiw, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']"
QS03Q1EYdAg, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']"
QT2XUbNi35Y, 26.000, 36.000,"['/m/03kmc9', '/m/04qvtq', '/m/07yv9']"
QT8w1X7a9QM, 50.000, 60.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
QUFRNZ-zy3M, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
QUl9J5cJ3G8, 110.000, 120.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
QUoOCQ_80bQ, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
QVZ48hO0N58, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
QVnLvo1JZ_0, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
QWVub6-0jX4, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
QWhH3q-B8SY, 60.000, 70.000,"['/m/03kmc9', '/m/04qvtq']"
QXEq7sE7dqg, 30.000, 40.000,"['/m/03j1ly', '/m/04qvtq', '/m/07yv9', '/m/0k4j']"
QXfLpF-sVpk, 30.000, 40.000,['/m/012ndj']
QYMLvCXV5rU, 20.000, 30.000,['/m/04qvtq']
QYMag69bYpI, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq', '/m/09x0r']"
Q_8YRuctPzo, 24.000, 34.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
Q_NNNZrVu-0, 310.000, 320.000,"['/m/012n7d', '/m/07yv9', '/m/09x0r']"
Q_pzOdyv1cs, 25.000, 35.000,"['/m/012ndj', '/m/07r04', '/m/07yv9']"
QbkmG-tQAKk, 19.000, 29.000,"['/m/03j1ly', '/m/03kmc9']"
QbuBmYu1edI, 100.000, 110.000,['/m/012ndj']
QeCEpb3am_o, 50.000, 60.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
QeKDFwqbmbM, 2.000, 12.000,"['/m/04qvtq', '/m/09x0r']"
QfSTaybPeVM, 5.000, 15.000,"['/m/03kmc9', '/m/04qvtq', '/m/07yv9']"
Qg5oOABIJMw, 15.000, 25.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
QgjiFImUJFk, 90.000, 100.000,['/m/04qvtq']
QgokR7FJIcg, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
QhLCirFKPlE, 4.000, 14.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
Qhf_p_-Nk6g, 60.000, 70.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
QhsfM2IJd1o, 30.000, 40.000,"['/m/012f08', '/m/03j1ly', '/m/07yv9', '/m/0btp2', '/m/0k4j']"
QiF5W9iZtak, 50.000, 60.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']"
QiHdpCLBeEg, 3.000, 13.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
QiKSl5MLdIY, 360.000, 370.000,"['/m/04qvtq', '/m/07yv9', '/m/09x0r']"
QiNgzJESus8, 70.000, 80.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
QjOsYwpIHEA, 6.000, 16.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
QkQddiNhJ-s, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/09x0r']"
QkV5X8ZL3Bo, 5.000, 15.000,"['/m/012ndj', '/m/07yv9', '/m/09x0r']"
QkXk7B-iCiM, 310.000, 320.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']"
QklZjBz4KQA, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/09x0r']"
QlSvMbWJtmo, 28.000, 38.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/09x0r']"
QlbO_9HmGdg, 130.000, 140.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/0k4j']"
QmTsIucO9P0, 210.000, 220.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
QmuMaH1I010, 15.000, 25.000,"['/m/012ndj', '/m/02mk9', '/m/03j1ly', '/m/07q2z82', '/m/07r04', '/m/07yv9', '/t/dd00067']"
QnYHXJHY59w, 10.000, 20.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
Qnbzv134BJI, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
Qnc2O69lUdE, 40.000, 50.000,"['/m/012f08', '/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/07r04', '/m/07yv9', '/m/09x0r']"
Qqiu_PCV31s, 30.000, 40.000,"['/m/012ndj', '/m/02mk9', '/m/07yv9', '/m/09x0r']"
Qrlkr1sqa6k, 30.000, 40.000,['/m/04qvtq']
Qs-Pc100snE, 260.000, 270.000,"['/m/03j1ly', '/m/07yv9', '/m/09x0r']"
Qs3TtXqSWbs, 160.000, 170.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
QsS5DGERWjs, 17.000, 27.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r', '/t/dd00066']"
QsVTSTY3LDs, 40.000, 50.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
QtAhnwalQcU, 120.000, 130.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
QtpGNA3hYW8, 9.000, 19.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
Qu90_09HYWc, 40.000, 50.000,"['/m/012ndj', '/m/07yv9']"
QuDJrHALTC8, 30.000, 40.000,"['/m/04qvtq', '/m/07yv9', '/t/dd00128']"
QuNR123ju6A, 30.000, 40.000,"['/m/012ndj', '/m/07q2z82', '/m/07r04', '/m/07yv9']"
QuqyU_wvJWc, 20.000, 30.000,"['/m/012f08', '/m/012n7d', '/m/03j1ly', '/m/07yv9']"
QwsVHIvv37g, 30.000, 40.000,"['/m/03j1ly', '/m/07yv9']"
QxKTm_SsY6E, 10.000, 20.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
Qxa3TxNfouM, 30.000, 40.000,"['/m/012ndj', '/m/03kmc9']"
Qy33t4DdFos, 26.000, 36.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/0k4j']"
Qy5kSaGHHNE, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/07yv9']"
Qyd6DtAODoE, 30.000, 40.000,"['/m/04qvtq', '/m/09x0r']"
QzZtUqlm1_0, 7.000, 17.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
QzzJgxnXZ3Y, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/t/dd00066']"
R-5CBMHGhxw, 0.000, 10.000,"['/m/03j1ly', '/m/04qvtq', '/m/04rlf']"
R-H0RkM2g_Y, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
R0RS00QK8Dw, 26.000, 36.000,"['/m/04qvtq', '/m/0k4j']"
R1C7b-B_7JE, 30.000, 40.000,"['/m/012n7d', '/m/09x0r']"
R1OOzVE5_rQ, 10.000, 20.000,"['/m/03kmc9', '/m/04qvtq']"
R2JlqXCvkcg, 30.000, 40.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
R3L-gmHk47U, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']"
R3uRcG9ErWU, 5.000, 15.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/07yv9', '/m/0k4j']"
R4QcJrbVfVU, 20.000, 30.000,['/m/04qvtq']
R4l6FEvzkcQ, 60.000, 70.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
R4tXqNFRXdw, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/09x0r', '/t/dd00128']"
R5Mjv50QWWE, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
R5R_FhlzZYM, 120.000, 130.000,['/m/012ndj']
R5m2gagMn1Y, 150.000, 160.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
R6tF84k-cAU, 3.000, 13.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
R78oK0rwPv4, 27.000, 37.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
R7Giyp6gbao, 30.000, 40.000,"['/m/012ndj', '/m/07r04', '/m/07yv9']"
R7zJbbSU6hk, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/07yv9', '/m/09x0r']"
R820PN_21-Y, 100.000, 110.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
R86OneATfqM, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/09x0r', '/t/dd00128']"
R86mvm01Z7c, 1.000, 11.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
R8G5Y0HASxY, 50.000, 60.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
R8oBfQsI-k0, 320.000, 330.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
R9dokl6P_hg, 4.000, 14.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/09x0r']"
R9uvnDD-sL8, 20.000, 30.000,"['/m/012ndj', '/m/07r04', '/m/07yv9']"
RAdILxCnVfk, 11.000, 21.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
RAxD5JMXCnE, 50.000, 60.000,"['/m/012ndj', '/m/03j1ly']"
RB7fq8RFyJc, 240.000, 250.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
RBNaJheD7hk, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
RCXndLYSCCw, 170.000, 180.000,['/m/012n7d']
RCfNs402CEo, 23.000, 33.000,"['/m/03kmc9', '/m/04qvtq']"
RChD5MbKt7I, 30.000, 40.000,['/m/012ndj']
RCi8_Adq1jQ, 30.000, 40.000,"['/m/012ndj', '/m/03kmc9']"
RD-FrpyvBFk, 290.000, 300.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
RDHd5pDWJMc, 30.000, 40.000,"['/m/012n7d', '/m/02mfyn', '/m/03j1ly', '/m/03kmc9']"
RDZ0QGSFNLI, 30.000, 40.000,['/m/012ndj']
RDt_9sK3j08, 20.000, 30.000,"['/m/012ndj', '/m/07yv9', '/t/dd00128']"
RDwCcZXFUqE, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
REzr1axel1c, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/07yv9', '/m/0k4j']"
RF6ICd43OS0, 60.000, 70.000,"['/m/012f08', '/m/012ndj', '/m/02_41', '/m/03j1ly', '/m/07yv9']"
RFMl-F8IyY8, 330.000, 340.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
RGxGn-VGW5s, 290.000, 300.000,"['/m/012f08', '/m/012n7d', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
RHw5KAFuykg, 0.000, 10.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
RIGylIZbnHg, 7.000, 17.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
RIuBgfvVFm4, 0.000, 10.000,"['/m/03j1ly', '/m/07yv9', '/m/0btp2', '/m/0k4j']"
RJ6s6uQmLpE, 60.000, 70.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
RJGoUPmPEM8, 70.000, 80.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
RJgZGJ1AdMw, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
RK97seBw4tQ, 10.000, 20.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
RL4XxFQWgY0, 70.000, 80.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
RLKNG8x8j2M, 0.000, 10.000,"['/m/03j1ly', '/m/07rknqz', '/m/0k4j', '/m/0ltv']"
RLYc5lfS3eE, 10.000, 20.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/0k4j', '/t/dd00134']"
RM4_oshI7eM, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
RMUT4IXX75A, 30.000, 40.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/0k4j']"
RN0DNglJ-cQ, 0.000, 10.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
RNU5a37p6Cw, 14.000, 24.000,"['/m/012ndj', '/m/07yv9']"
RNa4Q1rwcMo, 30.000, 40.000,['/m/04qvtq']
RO-vUZiVx58, 25.000, 35.000,"['/m/04qvtq', '/m/07yv9']"
RP8PNWMKYyA, 18.000, 28.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
RPmya7HsHrk, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
RPp724eucqw, 0.000, 10.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
RPrtdGuNWtY, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
RQ7NEft_3GE, 30.000, 40.000,"['/m/04qvtq', '/m/0k4j']"
RQHO4oyUfvU, 0.000, 10.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07yv9']"
RQOk3g7ZlVQ, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/07yv9']"
RQOmNv-vysE, 8.000, 18.000,"['/m/03j1ly', '/m/04qvtq', '/m/07yv9', '/m/0k4j']"
RQqhMzWrdtY, 0.000, 10.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
RRh9pSDHJqg, 9.000, 19.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
RRm2QxABT_k, 0.000, 10.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
RT5P7Gc60Og, 22.000, 32.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/0k4j']"
RUJfpsrNOXk, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
RVAzcQjVPcc, 30.000, 40.000,['/m/012ndj']
RVq05kUAz9I, 16.000, 26.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
RVsX17qLtS8, 24.000, 34.000,"['/m/012ndj', '/m/02mk9', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']"
RWb-qrpwEfE, 19.000, 29.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
RY56F0rOtSk, 30.000, 40.000,['/m/012ndj']
RYO188bQcwk, 8.000, 18.000,"['/m/012ndj', '/m/03j1ly', '/m/04rlf', '/m/07r04', '/m/07yv9', '/m/09x0r']"
RZZKDnECWyQ, 30.000, 40.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/0912c9']"
RZi9iNxZe0U, 190.000, 200.000,"['/m/04qvtq', '/m/09x0r']"
R_SnWunWst4, 30.000, 40.000,"['/m/012ndj', '/m/09x0r']"
R_l8SGVw_sI, 40.000, 50.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
R_wiJLxGkYU, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']"
RaOGfwmgrPw, 70.000, 80.000,"['/m/04qvtq', '/m/09x0r']"
RaaRO424eUQ, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9']"
RbCskQNDntc, 20.000, 30.000,"['/m/03kmc9', '/m/04qvtq']"
RbMvHmVgFUk, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
RbRKYrhKYVc, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq', '/m/09x0r']"
Rc3j86OwNXo, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly']"
RcLglxLbSOA, 20.000, 30.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
RcLlkeN5TRc, 270.000, 280.000,"['/m/012n7d', '/m/03j1ly', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
RcQWcYqbkX8, 0.000, 10.000,"['/m/012ndj', '/m/03kmc9', '/m/0bt9lr', '/m/0jbk']"
RcVRd7UKl6U, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
RckbXaEqRi8, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
RdHDbFchcV8, 0.000, 8.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/0k4j', '/t/dd00134']"
RdbvmhludTM, 200.000, 210.000,"['/m/012ndj', '/m/03j1ly', '/m/04rlf', '/m/07yv9', '/t/dd00128']"
Rdw_5r3oGMA, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']"
RdyvvM5TNko, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']"
Re0rZ7_rY_Q, 20.000, 30.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
RgJNMznb2qU, 18.000, 28.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
RgVuotjNBt0, 210.000, 220.000,"['/m/012ndj', '/m/02_41', '/m/09x0r']"
RgZnZWOJy74, 30.000, 40.000,['/m/04qvtq']
RhMYWjEI0p8, 70.000, 80.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
RiRvcRb_bfw, 490.000, 500.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
RiSOcMdqSbs, 0.000, 10.000,"['/m/03j1ly', '/m/04qvtq', '/m/07yv9', '/m/0k4j']"
RiZJBgkKgRY, 40.000, 50.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
Rij4WxfOeJM, 4.000, 14.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
RiwQ9n3XK78, 30.000, 40.000,['/m/04qvtq']
RkFdlE9rMss, 140.000, 150.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
RkHNi_hTSMQ, 20.000, 30.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
RkIy5LNhdcE, 4.000, 14.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
RkN09IWPAGU, 0.000, 10.000,"['/m/012ndj', '/m/07yv9', '/m/09x0r', '/m/0btp2']"
RlPNRLrElQA, 0.000, 8.000,"['/m/012ndj', '/m/07yv9', '/m/0k4j']"
Rm-kGUiii40, 20.000, 30.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
RmYNPd5Au0c, 12.000, 22.000,['/m/04qvtq']
Rmu__Fu8Alw, 80.000, 90.000,"['/m/04qvtq', '/m/07yv9', '/m/09x0r']"
RnC3lUThtWM, 20.000, 30.000,['/m/012ndj']
RnbmmrFKBbA, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/07yv9']"
RoBQWP43Rq0, 110.000, 120.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
Ron39QEqT5c, 50.000, 60.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
RpURuKbzOMg, 40.000, 50.000,"['/m/012ndj', '/m/03j1ly', '/m/07pp_mv', '/m/07yv9', '/m/09x0r']"
RpgS7AtHKCA, 0.000, 10.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
Rq2GYFLQfYY, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
Rrd0-kBJPJ8, 30.000, 40.000,['/m/04qvtq']
RrgeVbnBHVE, 0.000, 10.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/07r04', '/m/07yv9']"
Rrqu9n1ppYk, 61.000, 71.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
RsB1yPnAsWQ, 210.000, 220.000,"['/m/012ndj', '/m/07yv9', '/t/dd00128']"
RtqqTm3BfXY, 30.000, 40.000,"['/m/012f08', '/m/012ndj', '/m/07r04', '/m/07yv9']"
RvAcVqGmfS4, 30.000, 40.000,"['/m/03j1ly', '/m/07r04', '/m/07yv9']"
RvVRjWGvxsE, 40.000, 50.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']"
RwAZkF4eJwk, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07q2z82', '/m/07r04', '/m/07yv9']"
RwXuFLI_DM4, 30.000, 40.000,"['/m/04qvtq', '/m/04rlf', '/m/07yv9', '/m/0k4j']"
RwhL9nfbsWo, 0.000, 5.000,"['/m/04qvtq', '/m/07yv9', '/t/dd00134']"
RyCwPCC7rHc, 90.000, 100.000,"['/m/012f08', '/m/012ndj', '/m/03kmc9', '/m/07r04', '/m/07yv9']"
RyegNv9xxHM, 30.000, 40.000,['/m/04qvtq']
RyxdPdTcny0, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/0btp2']"
RzH_--MR6Mw, 30.000, 40.000,"['/m/012ndj', '/m/07yv9']"
RzmaRrMNkcg, 30.000, 40.000,"['/m/012ndj', '/m/02mk9', '/m/03j1ly', '/m/07yv9', '/t/dd00066']"
RzwNbpszzMk, 6.000, 16.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
S-4gB8zxsGo, 1.000, 11.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
S-SWavbteM0, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
S-tNz7t-UHQ, 120.000, 130.000,"['/m/03j1ly', '/m/07yv9']"
S0HoryhLZSc, 0.000, 10.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
S0qLGIFRKLM, 0.000, 10.000,"['/m/012ndj', '/m/03kmc9', '/m/07yv9']"
S1Lst9K0sZw, 10.000, 20.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
S2b5ccSkXAM, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
S35HBFfKJas, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq', '/m/09x0r']"
S44aezVNS7c, 10.000, 20.000,"['/m/012f08', '/m/04qvtq', '/m/07qfr4h', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
S4AAD-Dl_lA, 20.000, 30.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
S4H4-9ahjuw, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04rlf']"
S5AG_62DS1w, 22.000, 32.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']"
S5Pk4HrFxJE, 70.000, 80.000,"['/m/012n7d', '/m/07yv9']"
S5nLVS0HdN0, 30.000, 40.000,['/m/04qvtq']
S5rSMXdzcPg, 50.000, 60.000,"['/m/012ndj', '/m/07r04', '/m/07yv9', '/m/0912c9']"
S6oggwc35is, 0.000, 10.000,"['/m/012n7d', '/m/07rn7sz']"
S6siScw0DiM, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
S6xBO9-8Tmo, 27.000, 37.000,['/m/012n7d']
S6zak2P4yNc, 0.000, 10.000,['/m/04qvtq']
S71JTfBC620, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
S84b5EhuHVo, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']"
S8FTFGdNtkk, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
S9-CGZH8-OY, 30.000, 40.000,"['/m/012ndj', '/m/02mk9', '/m/03j1ly', '/m/07yv9', '/t/dd00066']"
S9CUFdGTx_E, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
S9cpxgd3hvQ, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
SABECRzsscY, 30.000, 40.000,"['/m/04qvtq', '/m/07yv9']"
SAj8AcBcxLk, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
SB3ZfFsAS00, 22.000, 32.000,"['/m/03kmc9', '/m/04qvtq']"
SBSxtc3_k0w, 30.000, 40.000,['/m/012ndj']
SCLwooEnfPU, 120.000, 130.000,"['/m/04qvtq', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
SDnh3FhvjhY, 10.000, 20.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/07r04', '/m/07yv9']"
