segment_id	start_time_seconds	end_time_seconds	label
HwPnve4Hj6I_30000	0.030	4.448	/m/04qvtq
HwPnve4Hj6I_30000	4.647	8.800	/m/04qvtq
6peZ0_VU4mI_0	0.116	10.000	/m/012n7d
GokYP8thm08_10000	0.000	8.173	/m/04qvtq
feASIKswsYg_30000	0.000	10.000	/m/03j1ly
AUfHpCBQjRA_160000	0.000	1.874	/m/012ndj
TIJvY634Hi0_30000	0.008	6.664	/m/012n7d
TIJvY634Hi0_30000	6.701	10.000	/m/012ndj
eWDCNlQ-GOI_30000	0.000	10.000	/m/04qvtq
tRCv0wdSd_k_30000	5.711	10.000	/m/012ndj
xiAwTHQDvNo_30000	6.315	10.000	/m/012ndj
5zIiFgwZ2eE_30000	0.000	10.000	/m/012n7d
1uMkgVRURSg_70000	7.189	8.724	/m/012n7d
1uMkgVRURSg_70000	8.953	10.000	/m/012n7d
V8k-VjM3bKY_17000	7.219	9.889	/m/04qvtq
Jht8Q3TEbYk_500000	6.740	10.000	/m/012n7d
vfAwJhQyCrE_6000	0.000	7.950	/m/04qvtq
eJOThh1c1NE_50000	3.942	10.000	/m/012ndj
VeCSHwtkBZU_30000	0.000	1.265	/m/04qvtq
VeCSHwtkBZU_30000	1.557	5.911	/m/04qvtq
VeCSHwtkBZU_30000	6.585	10.000	/m/04qvtq
vvhLauGOP70_30000	0.000	10.000	/m/012ndj
dNFEVqa-ttQ_30000	0.000	5.513	/m/03j1ly
dNFEVqa-ttQ_30000	8.425	10.000	/m/03j1ly
VWK_nBckEg0_60000	5.188	8.405	/m/04qvtq
226p2fzAmcg_40000	0.000	10.000	/m/012ndj
A3wPlUnrEAM_30000	1.758	7.924	/m/04qvtq
LfuzXpFmnDs_20000	0.015	3.758	/m/012ndj
f_p_f9X0OeU_30000	0.000	2.296	/m/04qvtq
f_p_f9X0OeU_30000	2.385	9.210	/m/04qvtq
f_p_f9X0OeU_30000	9.292	10.000	/m/04qvtq
Zfc2hL97mC4_10000	0.000	10.000	/m/012ndj
D3yy785DD5c_80000	0.016	10.000	/m/012ndj
GzdmC_MiIyg_10000	6.392	8.454	/m/04qvtq
3T1z1c3Z_Es_40000	0.000	5.220	/m/03j1ly
3T1z1c3Z_Es_40000	5.803	6.961	/m/03j1ly
3T1z1c3Z_Es_40000	7.102	10.000	/m/03j1ly
8wAMJ28hYlA_50000	0.000	10.000	/m/012ndj
d1-qgjzoi4M_30000	5.898	10.000	/m/04qvtq
d8tzrX88308_30000	0.000	10.000	/m/012ndj
d8tzrX88308_30000	8.930	9.530	/m/012ndj
66vJUlO53yo_20000	0.000	10.000	/m/012ndj
e1HvXlitvzA_40000	0.000	6.102	/m/012n7d
e1HvXlitvzA_40000	6.913	10.000	/m/012n7d
as7PUfMJ9mw_50000	0.000	10.000	/m/012ndj
K4pLO017YM8_6000	0.000	9.610	/m/012ndj
sEem3RGHZeE_140000	0.000	7.797	/m/012ndj
m2xsqvXD2R0_510000	0.000	10.000	/m/03j1ly
hmLsTb1Q1yA_100000	1.016	3.702	/m/012ndj
hmLsTb1Q1yA_100000	4.793	7.765	/m/012ndj
7k09T6S3i6k_30000	0.000	10.000	/m/04qvtq
Zi61qKMIb-g_21000	0.000	5.050	/m/04qvtq
8u5zK2Qyk3o_10000	0.000	1.898	/m/03j1ly
8u5zK2Qyk3o_10000	0.000	10.000	/m/012n7d
8u5zK2Qyk3o_10000	2.929	3.883	/m/03j1ly
8u5zK2Qyk3o_10000	4.547	10.000	/m/03j1ly
L-4pwf14HB4_17000	0.000	9.331	/m/03j1ly
67vt9F_MS3o_29000	0.000	9.250	/m/012ndj
siqjK7Q-laE_30000	0.000	10.000	/m/04qvtq
huBb_QKHvN8_26000	0.000	9.112	/m/012ndj
GInyDWdPUrI_30000	0.000	10.000	/m/03j1ly
eiNBU6sy_ro_160000	0.000	10.000	/m/012n7d
twFYhMUMIy0_50000	0.000	6.342	/m/04qvtq
twFYhMUMIy0_50000	7.008	9.867	/m/04qvtq
zydfHwzSgTo_40000	0.000	1.691	/m/04qvtq
_Rjutg8R_LU_6000	0.000	9.674	/m/03j1ly
xYlPB6_wNuo_30000	0.000	10.000	/m/012ndj
8ow0JzYKUFo_280000	0.000	3.271	/m/012n7d
Tz5LuXmoBsQ_0	3.339	7.323	/m/03j1ly
-HQRn3uSrH8_30000	7.472	10.000	/m/012ndj
pmCbEUGTlAM_180000	0.000	10.000	/m/04qvtq
hgUizXiWQpo_250000	0.000	10.000	/m/012ndj
vBG08EN2OT8_60000	1.756	2.320	/m/04qvtq
_UsNATz1sgE_30000	0.000	10.000	/m/04qvtq
NuewN-CKG_o_30000	7.874	10.000	/m/04qvtq
IOrbCl1Q6qk_30000	0.000	10.000	/m/012ndj
X2OQgjBVABQ_6000	0.000	9.883	/m/012ndj
fxqfZGIMeFE_24000	0.294	7.869	/m/012ndj
JMVFamZivLg_100000	0.000	10.000	/m/04qvtq
4Ct2WjUxrJc_30000	0.000	5.568	/m/03j1ly
LiTpqLSu33s_50000	0.000	10.000	/m/04qvtq
nyY0UtEKXqE_50000	0.000	10.000	/m/012ndj
8Q2MAgDItKY_360000	0.000	10.000	/m/03j1ly
0-pm2NzKvPU_490000	0.000	3.839	/m/012ndj
0-pm2NzKvPU_490000	4.505	7.186	/m/012ndj
hH0hraGCAik_30000	0.000	8.168	/m/012ndj
EpqhsgnFy7g_0	0.000	5.076	/m/012ndj
EpqhsgnFy7g_0	5.845	10.000	/m/012ndj
zGEh9b4DZnU_110000	0.000	10.000	/m/012ndj
WAsayl6LjV8_300000	0.000	10.000	/m/012ndj
Kp1UA0q3dU8_70000	0.000	10.000	/m/04qvtq
Yfi9a_yPdxk_11000	0.000	4.616	/m/04qvtq
Nkugm1VeQ_8_30000	0.000	10.000	/m/012ndj
hlcExKLsgNM_30000	0.000	10.000	/m/04qvtq
S1Lst9K0sZw_10000	0.000	6.812	/m/012ndj
z0vyfexYZ_s_25000	0.000	2.332	/m/012ndj
z0vyfexYZ_s_25000	5.470	9.064	/m/012ndj
27lYMGDot1s_0	6.373	10.000	/m/012n7d
oMG7nDppDXI_9000	0.000	9.431	/m/012ndj
UYsQCoHjhEY_30000	0.000	10.000	/m/04qvtq
WuQMDn8NnLA_140000	0.000	10.000	/m/012ndj
EKAo8LAWxvk_60000	0.000	10.000	/m/012ndj
HKNmrYc9Rao_500000	0.000	10.000	/m/012ndj
2jn7-T4oifc_90000	1.289	2.004	/m/012ndj
2jn7-T4oifc_90000	3.014	10.000	/m/012ndj
3o7ZM6B3YxU_30000	0.000	10.000	/m/04qvtq
5ZwM_O5yTiA_160000	0.000	10.000	/m/03j1ly
iNcEhkIuJEE_0	0.000	1.037	/m/04qvtq
iNcEhkIuJEE_0	1.498	10.000	/m/04qvtq
buTBsCSFMCs_30000	0.000	10.000	/m/012ndj
J8NXRSV7DPk_80000	0.574	7.771	/m/03j1ly
Kalum2MqRo4_130000	0.000	10.000	/m/012ndj
WQWUEZtm8Jw_30000	0.000	10.000	/m/012ndj
a_mdhaQPQ3w_60000	8.866	10.000	/m/04qvtq
kDvQPjPU9Cg_30000	0.000	10.000	/m/012ndj
7XH99mMfQlY_30000	0.000	10.000	/m/012ndj
xg9PiLuzaaM_50000	0.000	1.385	/m/012ndj
xg9PiLuzaaM_50000	8.352	10.000	/m/012ndj
QM6980cWj7Q_70000	5.709	10.000	/m/04qvtq
7_cwQ5jUpfg_10000	0.000	10.000	/m/012n7d
5FUholzEwVo_30000	0.000	10.000	/m/012ndj
BUdnzT2ud_w_30000	0.000	10.000	/m/012ndj
QQ8VXoRisuw_350000	0.000	10.000	/m/012ndj
QfSTaybPeVM_5000	0.000	9.722	/m/012n7d
sPPZ4o_J15M_190000	0.387	10.000	/m/04qvtq
xLXyvisbps0_20000	0.000	10.000	/m/012ndj
xLXyvisbps0_20000	3.598	10.000	/m/012n7d
THm-c9XQxiw_290000	0.008	2.511	/m/012ndj
5CuzWRfz5D8_0	0.000	9.961	/m/012ndj
BQQzUbV1tyQ_20000	7.773	10.000	/m/03j1ly
nBZaKSaTxzk_6000	0.000	9.887	/m/04qvtq
CY8fgEjV9v0_0	0.583	10.000	/m/04qvtq
vXaICMpmjjg_14000	0.000	9.290	/m/04qvtq
-0Hf2I8AFI8_20000	0.015	10.000	/m/012ndj
3oefh4d24h4_0	0.047	10.000	/m/04qvtq
q2KdvPBK2q4_260000	0.000	10.000	/m/012n7d
kJZuUK8shus_30000	0.000	10.000	/m/03j1ly
2Pq9c0tFt1g_30000	0.015	10.000	/m/012n7d
BHKlvDEechU_20000	0.000	10.000	/m/012n7d
E7UqRCbeqio_110000	0.000	10.000	/m/03j1ly
zrWuUrzPYr8_18000	0.000	9.973	/m/04qvtq
x-rrn1-wZH4_27000	0.000	9.072	/m/012ndj
HaKaWdQA2lE_1000	0.000	9.054	/m/012ndj
XQxdQBggiPA_250000	0.000	10.000	/m/012ndj
4Jhl7_t15Yg_250000	4.520	5.787	/m/03j1ly
36BBy7JAp68_22000	3.724	6.820	/m/04qvtq
dA68H-_i3R0_40000	0.000	10.000	/m/012n7d
CSMolvHAfew_40000	3.531	9.973	/m/012ndj
e1_wbMvQ9Ug_30000	1.420	10.000	/m/012n7d
zcrTMfIXLBw_18000	0.000	5.746	/m/03j1ly
H6GMg3Qn5ZM_8000	0.000	9.670	/m/012ndj
g4n4_16-MQA_0	0.048	6.661	/m/012n7d
EHr2Bjr155s_40000	8.228	10.000	/m/012n7d
EHr2Bjr155s_40000	0.000	10.000	/m/04qvtq
nvuOFUZyQjg_10000	0.000	9.551	/m/012ndj
hwr1RzU_fDE_410000	1.904	5.264	/m/03j1ly
kE45FZIxn1o_9000	0.000	4.782	/m/04qvtq
kE45FZIxn1o_9000	7.606	9.031	/m/04qvtq
5xKYPgCaSoI_20000	0.006	8.039	/m/012n7d
W8R9fj3e0Jk_0	0.307	10.000	/m/012ndj
fWmuZL59GP0_40000	0.000	10.000	/m/012n7d
Xy33HXzHAJs_10000	0.000	7.489	/m/04qvtq
hEvPSejVbmY_360000	4.155	10.000	/m/012ndj
lQiC83cGYWQ_25000	0.000	9.273	/m/012ndj
IA7HA1NMPGg_40000	0.000	10.000	/m/012ndj
AGoWSs94hQc_30000	0.000	10.000	/m/04qvtq
3J4b2YXG2hY_50000	6.390	10.000	/m/03j1ly
iFEJ1bu8g9M_30000	1.933	3.903	/m/04qvtq
n7PpZ3QPNrA_30000	0.217	7.103	/m/04qvtq
n7PpZ3QPNrA_30000	7.330	7.866	/m/04qvtq
rUOZbhz_DzI_20000	0.000	7.931	/m/04qvtq
mcA_nVdrI0A_70000	4.358	7.084	/m/03j1ly
yurEuCNPXn4_30000	0.000	10.000	/m/012n7d
Bdw1KK2PKh8_30000	3.467	4.354	/m/04qvtq
Bdw1KK2PKh8_30000	5.124	5.942	/m/04qvtq
ZWmXgdnE3ig_240000	0.000	10.000	/m/04qvtq
ykyZXh_S7HY_40000	0.000	10.000	/m/04qvtq
1XhQDGJC2EU_420000	0.000	10.000	/m/012ndj
G25ceVGnGuU_10000	0.000	10.000	/m/012ndj
IYM-o_oECrU_10000	0.000	10.000	/m/012n7d
2DKRKGcxnEU_30000	2.128	4.853	/m/04qvtq
2DKRKGcxnEU_30000	8.299	10.000	/m/04qvtq
M89o1Gxr-dY_3000	1.170	10.000	/m/03j1ly
BA1sXNwGq7M_30000	0.000	10.000	/m/012ndj
JOqyG7wzigY_15000	0.000	9.892	/m/012n7d
R4tXqNFRXdw_10000	0.000	10.000	/m/012ndj
Nlgg9m2VaH4_140000	6.855	10.000	/m/012ndj
vi5I9NDrDGM_30000	0.000	10.000	/m/03j1ly
nGono3etPsU_20000	0.000	10.000	/m/03j1ly
EBSOm3ZGnls_0	0.077	10.000	/m/012ndj
S6oggwc35is_0	1.161	5.424	/m/03j1ly
4PTM27YdM70_30000	5.606	10.000	/m/012ndj
yml_CwgBexI_0	2.013	10.000	/m/04qvtq
OLyyU4NOZu4_22000	0.000	9.141	/m/012n7d
feFJuNFY6Dw_30000	0.000	10.000	/m/04qvtq
vVqUvv1SSu8_30000	0.000	10.000	/m/012n7d
RAxD5JMXCnE_50000	0.000	10.000	/m/03j1ly
ixHlb4GxYPo_0	0.907	4.685	/m/012ndj
6mQgPJ62t8E_14000	0.000	7.928	/m/04qvtq
EA33eNV3TsM_350000	0.000	10.000	/m/012n7d
n5CNDVuGtK0_80000	0.000	7.239	/m/04qvtq
4x5QJMNn7Ok_30000	0.008	10.000	/m/04qvtq
FVnYbYOd5cc_30000	0.000	10.000	/m/04qvtq
TEy6U03WIQg_10000	0.000	3.519	/m/04qvtq
TEy6U03WIQg_10000	3.572	10.000	/m/012n7d
Fc9uqHOuyBQ_1000	0.000	9.890	/m/012n7d
wZTfCOkUAh4_17000	0.000	9.324	/m/012ndj
OOfihZzHtcs_30000	0.000	10.000	/m/012n7d
M43aXppBtJ4_30000	0.000	10.000	/m/04qvtq
FDRT6uSjVYc_30000	0.000	10.000	/m/012n7d
5UBA5w2Nb20_29000	0.000	1.030	/m/04qvtq
-_8fdnv6Crg_30000	3.368	8.283	/m/03j1ly
9dun3wWyO_I_14000	0.000	9.615	/m/012ndj
ZLEZm1gcO_0_30000	0.000	10.000	/m/012ndj
oxFvQfBMJm4_9000	0.000	9.233	/m/012ndj
7lAs7IWYbsY_11000	0.000	9.457	/m/012n7d
7lAs7IWYbsY_11000	0.000	9.457	/m/012ndj
nuq4VZHVGDY_30000	0.000	10.000	/m/012n7d
2Iy5umNshug_60000	3.274	10.000	/m/03j1ly
KvoVUZQ9520_20000	0.000	4.514	/m/012n7d
KvoVUZQ9520_20000	4.993	6.496	/m/012n7d
KvoVUZQ9520_20000	8.698	10.000	/m/012n7d
d5B0q1J7wP4_0	0.015	10.000	/m/012n7d
pTJYOdjuvDQ_30000	0.000	10.000	/m/012ndj
2fQzovEApvo_30000	0.000	3.102	/m/04qvtq
TZPHqJ9SAeI_30000	4.000	7.000	/m/012ndj
NKxlTzNnPzo_10000	0.000	10.000	/m/012ndj
91Ai-_WcYDg_30000	3.796	10.000	/m/04qvtq
DWXQ_cSUW98_30000	0.000	8.145	/m/012ndj
KlRGLudTo4E_0	0.027	9.000	/m/012ndj
xw80QEmSrhY_0	0.057	5.355	/m/012n7d
vMD8HeOqsqU_30000	0.000	1.412	/m/04qvtq
vMD8HeOqsqU_30000	1.763	4.052	/m/04qvtq
vMD8HeOqsqU_30000	4.333	10.000	/m/04qvtq
4iWXpUNpXtw_410000	0.000	10.000	/m/012n7d
4iWXpUNpXtw_410000	8.055	10.000	/m/012ndj
xCcAhEw577g_40000	0.000	10.000	/m/04qvtq
JLiMTvMwu8Q_20000	4.072	10.000	/m/012ndj
fd6d4maifOQ_0	0.016	10.000	/m/04qvtq
XgMG6Frhkw4_30000	7.398	10.000	/m/012n7d
K6zjfKm6x00_180000	5.976	10.000	/m/012n7d
bJKqqiKxaYA_110000	4.738	9.872	/m/012ndj
bYuXbuebe4U_30000	6.127	9.227	/m/04qvtq
vSsV4FF1i-M_30000	0.000	10.000	/m/012n7d
fbFFBO5rDaY_160000	0.000	10.000	/m/012n7d
-hLSc9aPOms_13000	0.000	9.616	/m/03j1ly
BHtukWoETTs_30000	0.000	10.000	/m/012n7d
S5AG_62DS1w_22000	0.000	9.688	/m/012ndj
AUngoGOk1_Y_7000	0.000	9.616	/m/04qvtq
2JyASFniiYg_50000	0.760	5.079	/m/012ndj
V1YSQl_VkAk_19000	0.000	9.706	/m/012ndj
pxN4r0dIoR4_110000	0.000	10.000	/m/03j1ly
N_GeH99AiVY_30000	0.000	10.000	/m/03j1ly
VpQgLide8VA_60000	0.000	10.000	/m/012n7d
M5u3gVo4hVs_250000	0.000	10.000	/m/012n7d
bWqXKTh06pE_380000	5.317	10.000	/m/04qvtq
7dyenuOM7Gs_30000	2.323	5.260	/m/03j1ly
s0iddDFzL9s_30000	0.000	10.000	/m/012n7d
WMzIkDBk9Bw_30000	0.000	10.000	/m/012ndj
Y1qoE4r1Gf8_40000	0.000	4.417	/m/04qvtq
ZNISbjG3FvI_460000	6.886	8.714	/m/012ndj
RlPNRLrElQA_0	0.413	7.848	/m/012ndj
am_R3Emf8Uk_30000	0.000	10.000	/m/04qvtq
ASuRqDLAzK0_22000	0.000	9.237	/m/012ndj
9nHvOkL0Y-I_30000	0.000	10.000	/m/012ndj
oGpwBgexxyU_120000	1.200	2.101	/m/03j1ly
oGpwBgexxyU_120000	7.081	9.022	/m/04qvtq
HWJDsydgYF4_25000	1.584	8.293	/m/012ndj
Hx_PxvAjCvA_30000	0.000	10.000	/m/012n7d
FJl1XoRxUv4_22000	0.000	9.602	/m/03j1ly
BUtJuWgAJWY_10000	0.000	10.000	/m/012ndj
m-1qBGoFWEA_10000	0.000	10.000	/m/012ndj
C8Ne4NNA_CA_10000	0.000	10.000	/m/04qvtq
-Acjd39CmCI_30000	4.251	10.000	/m/012ndj
DpVhbWSjLwI_30000	6.525	10.000	/m/012n7d
mU84rzsBS5A_30000	0.000	10.000	/m/04qvtq
9QHpCfOrvts_430000	2.575	10.000	/m/04qvtq
6llHfO8IqAM_30000	0.000	0.827	/m/012ndj
6llHfO8IqAM_30000	0.000	10.000	/m/03j1ly
uM1QkCMyv9g_30000	0.000	3.909	/m/012ndj
uM1QkCMyv9g_30000	4.334	9.033	/m/012ndj
OaoEyjfCPak_0	0.181	10.000	/m/012n7d
OaoEyjfCPak_0	0.189	10.000	/m/012ndj
ZBMCqMrFNdY_470000	0.000	7.698	/m/04qvtq
RLegzwqs4Og_500000	2.467	4.300	/m/012n7d
RLegzwqs4Og_500000	5.318	6.555	/m/012n7d
7GoQ8HaVAnA_30000	0.000	10.000	/m/012ndj
eB_FuM_Kt54_550000	0.000	10.000	/m/012ndj
Uxe-6s7__wA_30000	0.000	10.000	/m/04qvtq
CGGPnnIM7Uo_10000	7.913	10.000	/m/03j1ly
yZ9Yd57Ks3s_30000	4.752	7.656	/m/04qvtq
yZ9Yd57Ks3s_30000	9.301	10.000	/m/04qvtq
5CzMFiYRTE8_70000	0.000	6.745	/m/012ndj
AFWWqUOShj8_30000	0.420	1.460	/m/03j1ly
AFWWqUOShj8_30000	4.969	5.204	/m/03j1ly
AFWWqUOShj8_30000	5.399	6.098	/m/03j1ly
AFWWqUOShj8_30000	6.244	6.496	/m/03j1ly
AFWWqUOShj8_30000	6.650	7.024	/m/03j1ly
AFWWqUOShj8_30000	7.660	10.000	/m/03j1ly
oRp4TTfgMag_10000	1.560	10.000	/m/03j1ly
diiFL4xtqhM_20000	0.315	5.606	/m/04qvtq
JTnBaQjwJiA_30000	0.000	10.000	/m/012ndj
EqdTkIAhiwk_9000	0.000	9.060	/m/03j1ly
3SY0x9DGB60_30000	0.000	7.609	/m/03j1ly
phWVfoFL5yw_30000	0.000	1.181	/m/04qvtq
phWVfoFL5yw_30000	3.168	10.000	/m/04qvtq
HBW2mqqOhT0_10000	4.236	10.000	/m/03j1ly
m1Xn9aqW1z8_580000	0.030	10.000	/m/012n7d
u--KhUW8l1Y_0	2.724	7.827	/m/012ndj
u--KhUW8l1Y_0	8.394	9.622	/m/012ndj
lcPncrCG4HE_30000	6.220	10.000	/m/012ndj
7OHaAtO_x_8_30000	0.000	10.000	/m/012ndj
V7IM5ELcf-c_30000	9.101	10.000	/m/012ndj
INumArYA05Q_90000	0.000	10.000	/m/04qvtq
aCXtGRnsLEI_21000	0.000	9.053	/m/03j1ly
FPYr6ehHm08_22000	6.656	9.672	/m/012ndj
AS5TajMQHWk_0	6.539	7.630	/m/04qvtq
JYXGX1E4B2o_10000	0.000	10.000	/m/03j1ly
IsgMzf4UNsc_0	0.000	10.000	/m/04qvtq
m0N4JTHAClQ_10000	0.000	10.000	/m/04qvtq
rEk-QQvRr9M_30000	0.000	10.000	/m/04qvtq
Is_9mjLACtI_100000	0.000	10.000	/m/012n7d
hMSiZUibHfA_30000	0.000	10.000	/m/04qvtq
hmh0rL3iNjY_100000	0.000	10.000	/m/012ndj
RQqhMzWrdtY_0	0.185	10.000	/m/012ndj
faidugZ8Lh0_60000	0.000	10.000	/m/012ndj
anNN95GFOic_60000	0.000	7.024	/m/04qvtq
dcx2VMVpo3o_30000	0.000	10.000	/m/012ndj
ob21uvxITMI_0	0.632	8.898	/m/012ndj
KhKlmGOUOB0_0	0.333	10.000	/m/012n7d
g7-irDAyGZA_20000	0.000	9.128	/m/03j1ly
xPdM9NZO2nI_0	0.000	2.527	/m/012n7d
2lG6qE6mVcU_9000	0.000	9.872	/m/04qvtq
-yPSgCn9AWo_30000	0.000	10.000	/m/012n7d
yUX1Xl8DYdU_30000	0.000	4.246	/m/012n7d
yUX1Xl8DYdU_30000	4.714	10.000	/m/012n7d
aCRBVJ78Lm8_24000	0.000	9.672	/m/03j1ly
0ojTL4MmXjQ_1000	0.000	10.000	/m/012ndj
Ap122kei0BI_5000	2.045	9.413	/m/012ndj
ulmCjnYltSc_30000	2.683	10.000	/m/012ndj
fkru1sCkvwo_20000	0.000	10.000	/m/03j1ly
0I6Mlp27_gM_30000	0.000	10.000	/m/012ndj
-uD_w-t4T2Q_230000	0.000	10.000	/m/012n7d
-uD_w-t4T2Q_230000	0.000	10.000	/m/03j1ly
6YORfRIpRr4_0	0.650	4.498	/m/04qvtq
6YORfRIpRr4_0	5.433	7.364	/m/04qvtq
